Seconds,ArmyVal,MinRate,GasRate,StructVal,UpgMin,UpgGas,StructPerim,ArmyDist
243.58844,862.5,1567.0,167.5,2450.0,150.0,150.0,438.5,43.0986025
244.570648,862.5,1609.0,156.5,2525.0,150.0,150.0,446.0,42.9800015
245.552856,862.5,1595.0,167.5,2600.0,150.0,150.0,450.125,42.9550955
246.53508,862.5,1609.0,167.5,2600.0,150.0,150.0,450.125,43.0000995
247.517288,862.5,1651.0,156.5,2675.0,150.0,150.0,450.125,42.8910085
248.499496,862.5,1679.0,167.5,2625.0,150.0,150.0,450.125,42.650835
249.481705,862.5,1693.0,167.5,2625.0,150.0,150.0,450.125,42.4860195
250.463928,862.5,1651.0,156.5,2625.0,150.0,150.0,450.125,42.4381695
251.446136,862.5,1679.0,167.5,2625.0,150.0,150.0,450.125,42.2951375
252.428345,862.5,1679.0,167.5,2700.0,150.0,150.0,450.125,42.181642499999995
253.410553,862.5,1693.0,156.5,2700.0,150.0,150.0,450.125,42.1221085
254.392761,862.5,1707.0,167.5,2700.0,150.0,150.0,450.125,42.150760500000004
255.374985,862.5,1693.0,178.5,2700.0,150.0,150.0,450.125,42.161299
256.357178,862.5,1721.0,167.5,2700.0,150.0,150.0,450.125,42.329643000000004
257.339386,862.5,1721.0,178.5,2775.0,150.0,150.0,450.125,42.0992545
258.321625,862.5,1693.0,189.5,2850.0,150.0,150.0,450.125,42.032979999999995
259.303833,862.5,1707.0,178.5,2850.0,150.0,150.0,450.125,42.0194645
260.286041,862.5,1637.0,189.5,2850.0,150.0,150.0,450.125,42.1491355
261.26825,862.5,1693.0,189.5,2850.0,150.0,150.0,450.125,42.0166245
262.250458,862.5,1679.0,190.0,2850.0,150.0,150.0,450.125,42.00605
263.232666,862.5,1665.0,201.0,2850.0,150.0,150.0,450.125,41.788025
264.214874,862.5,1735.0,201.0,2850.0,150.0,150.0,450.125,41.9048825
265.197083,937.5,1665.0,190.0,2850.0,150.0,150.0,450.125,40.9857655
